playDispNm,playMin,playPos,playHeight,playWeight,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB
Henry Ellenson,8.57894736842,3,83.0,242.0,3.97368421053,0.526315789474,0.473684210526,0.131578947368,0.0,0.578947368421,3.84210526316,1.39473684211,0.24505,2.26315789474,0.868421052632,0.27575,1.57894736842,0.526315789474,0.203573684211,0.763157894737,0.657894736842,0.273026315789,0.263157894737,1.86842105263
Ian Clark,19.6621621622,5,75.0,175.0,7.44594594595,1.47297297297,0.77027027027,0.445945945946,0.135135135135,1.62162162162,6.68918918919,3.0,0.411191891892,4.05405405405,2.16216216216,0.465372972973,2.63513513514,0.837837837838,0.245585135135,0.797297297297,0.608108108108,0.282659459459,0.148648648649,1.58108108108
Ian Mahinmi,14.9090909091,3,82.0,230.0,4.75324675325,0.688311688312,1.31168831169,0.493506493506,0.545454545455,2.98701298701,3.20779220779,1.79220779221,0.499120779221,3.18181818182,1.79220779221,0.501285714286,0.025974025974,0.0,0.0,1.66233766234,1.16883116883,0.382577922078,1.75324675325,2.2987012987
Ike Anigbogu,2.72727272727,3,82.0,250.0,1.18181818182,0.0,0.181818181818,0.0909090909091,0.272727272727,0.0909090909091,0.818181818182,0.363636363636,0.196972727273,0.818181818182,0.363636363636,0.196972727273,0.0,0.0,0.0,0.545454545455,0.454545454545,0.159090909091,0.454545454545,0.363636363636
Iman Shumpert,19.7857142857,5,77.0,220.0,4.42857142857,1.21428571429,1.14285714286,0.642857142857,0.357142857143,1.57142857143,4.14285714286,1.57142857143,0.317178571429,2.28571428571,1.07142857143,0.388892857143,1.85714285714,0.5,0.13095,1.07142857143,0.785714285714,0.16905,0.5,2.42857142857
Isaiah Canaan,21.15,1,73.0,195.0,8.6,3.8,1.45,0.8,0.05,1.8,6.85,2.6,0.35171,3.55,1.5,0.40107,3.3,1.1,0.323335,2.55,2.3,0.623215,0.3,1.95
Isaiah Hicks,13.2222222222,4,81.0,220.0,4.44444444444,0.888888888889,0.888888888889,0.111111111111,0.222222222222,2.5,4.0,1.83333333333,0.376538888889,3.5,1.72222222222,0.389861111111,0.5,0.111111111111,0.0833333333333,1.0,0.666666666667,0.291666666667,0.555555555556,1.72222222222
Isaiah Taylor,17.4029850746,1,74.0,170.0,6.64179104478,3.07462686567,1.26865671642,0.507462686567,0.149253731343,1.73134328358,5.82089552239,2.4328358209,0.366214925373,4.62686567164,2.13432835821,0.386725373134,1.19402985075,0.298507462687,0.121640298507,2.10447761194,1.4776119403,0.460068656716,0.313432835821,1.07462686567
Isaiah Thomas,26.1515151515,1,69.0,185.0,14.7272727273,4.63636363636,2.87878787879,0.454545454545,0.0909090909091,1.75757575758,12.7575757576,4.75757575758,0.379984848485,7.06060606061,3.09090909091,0.448048484848,5.69696969697,1.66666666667,0.237612121212,3.9696969697,3.54545454545,0.758827272727,0.515151515152,1.51515151515
Isaiah Whitehead,11.3125,5,77.0,210.0,6.25,1.25,1.5,0.5,0.125,1.4375,5.4375,2.5,0.40780625,4.3125,2.0625,0.45605,1.125,0.4375,0.24166875,1.1875,0.8125,0.253125,0.25,1.375
Ishmael Smith,24.9268292683,1,72.0,175.0,10.9024390244,4.39024390244,1.31707317073,0.780487804878,0.243902439024,1.69512195122,9.76829268293,4.74390243902,0.483730487805,8.53658536585,4.31707317073,0.503951219512,1.23170731707,0.426829268293,0.208259756098,1.41463414634,0.987804878049,0.345004878049,0.329268292683,2.40243902439
Ivan Rabb,14.3888888889,4,82.0,220.0,5.58333333333,0.888888888889,0.972222222222,0.333333333333,0.361111111111,1.52777777778,4.22222222222,2.38888888889,0.480725,4.22222222222,2.38888888889,0.480725,0.0,0.0,0.0,1.0,0.805555555556,0.279166666667,1.47222222222,2.91666666667
Ivica Zubac,9.58139534884,3,85.0,240.0,3.74418604651,0.581395348837,0.604651162791,0.186046511628,0.348837209302,1.09302325581,2.83720930233,1.41860465116,0.331172093023,2.81395348837,1.41860465116,0.333497674419,0.0232558139535,0.0,0.0,1.18604651163,0.906976744186,0.274418604651,1.04651162791,1.79069767442
J.J. Redick,30.1857142857,3,76.0,190.0,17.1142857143,3.01428571429,1.47142857143,0.5,0.0857142857143,1.75714285714,12.5714285714,5.77142857143,0.460308571429,6.0,3.01428571429,0.502971428571,6.57142857143,2.75714285714,0.420548571429,3.11428571429,2.81428571429,0.731512857143,0.128571428571,2.42857142857
J.R. Smith,28.1125,5,78.0,220.0,8.275,1.775,1.0125,0.85,0.125,2.0125,7.425,3.0,0.38898875,2.6625,1.2125,0.37430125,4.7625,1.7875,0.34519375,0.7,0.4875,0.2125,0.3625,2.575
JaKarr Sampson,15.6818181818,2,81.0,214.0,4.68181818182,0.409090909091,0.363636363636,0.363636363636,1.0,2.18181818182,3.68181818182,2.0,0.510604545455,3.22727272727,1.77272727273,0.496209090909,0.454545454545,0.227272727273,0.227272727273,0.727272727273,0.454545454545,0.25,0.954545454545,2.59090909091
JaMychal Green,27.9636363636,4,80.0,228.0,10.3454545455,1.43636363636,1.41818181818,0.581818181818,0.454545454545,2.78181818182,8.87272727273,4.05454545455,0.463894545455,6.56363636364,3.27272727273,0.51078,2.30909090909,0.781818181818,0.310907272727,2.01818181818,1.45454545455,0.440865454545,2.67272727273,5.78181818182
JaVale McGee,9.43076923077,3,84.0,237.0,4.76923076923,0.507692307692,0.415384615385,0.323076923077,0.876923076923,1.4,3.36923076923,2.09230769231,0.539507692308,3.27692307692,2.09230769231,0.557933846154,0.0923076923077,0.0,0.0,0.8,0.584615384615,0.205384615385,0.907692307692,1.69230769231
Jabari Bird,8.84615384615,5,78.0,198.0,3.0,0.615384615385,0.615384615385,0.230769230769,0.0769230769231,0.538461538462,2.0,1.15384615385,0.243584615385,1.46153846154,0.923076923077,0.184615384615,0.538461538462,0.230769230769,0.192307692308,1.0,0.461538461538,0.103846153846,0.461538461538,1.0
Jabari Parker,23.9677419355,4,80.0,235.0,12.6129032258,1.90322580645,1.45161290323,0.806451612903,0.322580645161,1.61290322581,10.7096774194,5.16129032258,0.481519354839,8.09677419355,4.16129032258,0.521448387097,2.61290322581,1.0,0.329838709677,1.74193548387,1.29032258065,0.41935483871,1.35483870968,3.48387096774
Jack Cooley,12.4285714286,4,81.0,246.0,5.71428571429,0.857142857143,0.428571428571,0.142857142857,0.0,1.85714285714,3.85714285714,1.85714285714,0.397614285714,3.85714285714,1.85714285714,0.397614285714,0.0,0.0,0.0,2.71428571429,2.0,0.542857142857,2.0,2.28571428571
Jacob Pullen,2.33333333333,1,73.0,200.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.666666666667,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Wiley,5.5,2,80.0,213.0,0.666666666667,0.333333333333,0.0,0.166666666667,0.0,0.666666666667,0.666666666667,0.166666666667,0.05555,0.333333333333,0.0,0.0,0.333333333333,0.166666666667,0.166666666667,0.333333333333,0.166666666667,0.0833333333333,0.333333333333,1.5
Jae Crowder,26.2,3,78.0,235.0,9.6625,1.2375,0.925,0.7875,0.2625,2.3375,8.3875,3.3875,0.3956225,4.125,2.0125,0.4509475,4.2625,1.375,0.32201875,1.85,1.5125,0.53139875,0.7375,2.7
Jahlil Okafor,12.6785714286,3,83.0,275.0,6.28571428571,0.428571428571,0.75,0.107142857143,0.642857142857,1.82142857143,4.92857142857,2.75,0.4953,4.78571428571,2.71428571429,0.499682142857,0.142857142857,0.0357142857143,0.0357142857143,1.03571428571,0.75,0.264878571429,0.75,2.28571428571
Jake Layman,4.6,1,81.0,209.0,0.971428571429,0.314285714286,0.142857142857,0.171428571429,0.114285714286,0.371428571429,1.34285714286,0.4,0.135714285714,0.771428571429,0.285714285714,0.11,0.571428571429,0.114285714286,0.0809514285714,0.0857142857143,0.0571428571429,0.0285714285714,0.114285714286,0.342857142857
Jakob Pöltl,18.6097560976,3,85.0,239.0,6.91463414634,0.69512195122,1.03658536585,0.487804878049,1.24390243902,2.58536585366,4.68292682927,3.08536585366,0.64628902439,4.65853658537,3.07317073171,0.647712195122,0.0243902439024,0.0121951219512,0.0121951219512,1.23170731707,0.731707317073,0.310976829268,2.0243902439,2.78048780488
Jalen Jones,11.25,2,79.0,222.0,4.625,0.25,0.5,0.3125,0.0625,1.375,4.1875,1.625,0.27790625,2.5625,1.0,0.22886875,1.625,0.625,0.26785625,1.1875,0.75,0.3020875,0.8125,1.5625
Jamal Crawford,20.7375,5,78.0,185.0,10.275,2.3125,1.1875,0.5125,0.1,1.0625,9.2875,3.85,0.389695,5.3625,2.55,0.44251625,3.925,1.3,0.28104125,1.4125,1.275,0.4829175,0.2625,0.975
Jamal Murray,31.6666666667,1,76.0,207.0,16.6913580247,3.38271604938,2.11111111111,0.987654320988,0.358024691358,2.14814814815,13.1111111111,5.91358024691,0.436227160494,7.72839506173,3.87654320988,0.493358024691,5.38271604938,2.03703703704,0.343964197531,3.12345679012,2.82716049383,0.716764197531,1.01234567901,2.64197530864
Jameel Warney,9.0,4,78.0,256.0,5.66666666667,0.0,0.333333333333,0.0,0.0,0.666666666667,4.0,2.33333333333,0.690466666667,4.0,2.33333333333,0.690466666667,0.0,0.0,0.0,1.66666666667,1.0,0.5,1.33333333333,1.66666666667
Jameer Nelson,20.32,1,72.0,190.0,4.94,3.58,1.36,0.54,0.08,1.62,4.86,1.9,0.362106,2.4,1.08,0.385666,2.46,0.82,0.271996,0.4,0.32,0.135,0.24,1.82
Jamel Artis,18.6,5,79.0,215.0,5.13333333333,1.2,0.533333333333,0.133333333333,0.2,0.733333333333,5.26666666667,2.06666666667,0.300713333333,3.33333333333,1.53333333333,0.331906666667,1.93333333333,0.533333333333,0.126666666667,0.8,0.466666666667,0.266666666667,0.266666666667,2.26666666667
James Ennis,22.25,2,79.0,210.0,7.11111111111,0.986111111111,0.791666666667,0.652777777778,0.25,1.86111111111,5.33333333333,2.52777777778,0.447,3.20833333333,1.81944444444,0.53965,2.125,0.708333333333,0.282173611111,1.61111111111,1.34722222222,0.400793055556,1.01388888889,2.09722222222
James Harden,35.375,1,77.0,218.0,30.4305555556,8.73611111111,4.375,1.75,0.694444444444,2.34722222222,20.1111111111,9.04166666667,0.447805555556,10.0833333333,5.36111111111,0.536580555556,10.0277777778,3.68055555556,0.365333333333,10.0972222222,8.66666666667,0.858361111111,0.555555555556,4.81944444444
James Johnson,26.6575342466,4,81.0,245.0,10.7945205479,3.83561643836,1.95890410959,0.958904109589,0.712328767123,2.6301369863,8.41095890411,4.23287671233,0.490968493151,5.87671232877,3.45205479452,0.573879452055,2.53424657534,0.780821917808,0.246967123288,2.21917808219,1.54794520548,0.533105479452,0.835616438356,4.06849315068
James Michael McAdoo,6.0,2,81.0,230.0,2.66666666667,0.0,0.333333333333,0.0,0.333333333333,0.333333333333,2.33333333333,0.666666666667,0.25,0.0,0.0,0.0,2.33333333333,0.666666666667,0.25,0.666666666667,0.666666666667,0.333333333333,0.0,0.666666666667
James Web III,12.0,2,81.0,202.0,1.6,0.4,0.4,0.1,0.0,1.0,2.4,0.6,0.25833,0.5,0.2,0.15,1.9,0.4,0.21667,0.0,0.0,0.0,0.8,1.6
James Young,10.1666666667,5,78.0,200.0,2.83333333333,0.333333333333,0.166666666667,0.0,0.0,0.666666666667,2.33333333333,0.833333333333,0.283333333333,0.666666666667,0.333333333333,0.25,1.66666666667,0.5,0.2,1.0,0.666666666667,0.333333333333,0.0,0.333333333333
